YEAR,Location,PD,Variety,id,PDOY,Dens,Yield,rMG1,rMG,ED,R1,R5,R7,ED_R1_Tmax,R1_R5_Tmax,R1_R7_Tmax,R5_R7_Tmax,ED_R1_Tmin,R1_R5_Tmin,R5_R7_Tmin,ED_R1_Srad,R1_R5_Srad,R5_R7_Srad,ED_R1_Phot,R1_R5_Phot,R5_R7_Phot,CIPAR_E_R1,CIPAR_R1_R5,CIPAR_R5_R7,Oil,Protein,MAX_Tmax_ED_R1,MIN_Tmax_ED_R1,SD_Tmax_ED_R1,MAX_Tmin_ED_R1,MIN_Tmin_ED_R1,SD_Tmin_ED_R1,MAX_Srad_ED_R1,MIN_Srad_ED_R1,SD_Srad_ED_R1,MAX_Phot_ED_R1,MIN_Phot_ED_R1,SD_Phot_ED_R1,MAX_Tmax_R1_R5,MIN_Tmax_R1_R5,SD_Tmax_R1_R5,MAX_Tmin_R1_R5,MIN_Tmin_R1_R5,SD_Tmin_R1_R5,MAX_Srad_R1_R5,MIN_Srad_R1_R5,SD_Srad_R1_R5,MAX_Phot_R1_R5,MIN_Phot_R1_R5,SD_Phot_R1_R5,MAX_Tmax_R5_R7,MIN_Tmax_R5_R7,SD_Tmax_R5_R7,MAX_Tmin_R5_R7,MIN_Tmin_R5_R7,SD_Tmin_R5_R7,MAX_Srad_R5_R7,MIN_Srad_R5_R7,SD_Srad_R5_R7,MAX_Phot_R5_R7,MIN_Phot_R5_R7,SD_Phot_R5_R7
2014,Mila,4,AG5532,Mila_2014_4_5_AG5532,184,32.29173125,2832.366915,5,5.5,187,234,251,293,30.3,32.29,27.2,25.14,18.12,20.85,12.19,21.85,18.71,16.07,14.91,13.8,12.65,135.87,132.86,315.34,18.7,35.5,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,3.056526287,22.8,16.1,1.95425629,22.4,15,2.047156485,14.153311,13.48705873,0.20943156,36.1,21.7,3.912370703,28.3,6.7,4.078363079,23.4,7.4,3.136324884,13.48705873,11.8923555,0.479129673
2014,Mila,4,AG5532,Mila_2014_4_5_AG5532,184,30.13894917,2785.434825,5,5.5,187,234,251,293,30.3,32.29,27.2,25.14,18.12,20.85,12.19,21.85,18.71,16.07,14.91,13.8,12.65,135.87,132.86,315.34,18.8,34.7,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,3.056526287,22.8,16.1,1.95425629,22.4,15,2.047156485,14.153311,13.48705873,0.20943156,36.1,21.7,3.912370703,28.3,6.7,4.078363079,23.4,7.4,3.136324884,13.48705873,11.8923555,0.479129673
2014,Mila,4,AG5532,Mila_2014_4_5_AG5532,184,28.84727992,2904.644776,5,5.5,187,234,251,293,30.3,32.29,27.2,25.14,18.12,20.85,12.19,21.85,18.71,16.07,14.91,13.8,12.65,135.87,132.86,315.34,18.7,35.6,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,3.056526287,22.8,16.1,1.95425629,22.4,15,2.047156485,14.153311,13.48705873,0.20943156,36.1,21.7,3.912370703,28.3,6.7,4.078363079,23.4,7.4,3.136324884,13.48705873,11.8923555,0.479129673
2014,Mila,4,AG5532,Mila_2014_4_5_AG5532,184,25.833385,3062.840708,5,5.5,187,234,251,293,30.3,32.29,27.2,25.14,18.12,20.85,12.19,21.85,18.71,16.07,14.91,13.8,12.65,135.87,132.86,315.34,18.6,35.8,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,3.056526287,22.8,16.1,1.95425629,22.4,15,2.047156485,14.153311,13.48705873,0.20943156,36.1,21.7,3.912370703,28.3,6.7,4.078363079,23.4,7.4,3.136324884,13.48705873,11.8923555,0.479129673
2014,Mila,1,P54T94R,Mila_2014_1_5_P54T94R,114,22.38893367,4672.220817,5,5.4,124,179,226,262,28.89,30,29.87,29.69,18.14,17.71,18.56,21.35,22.36,18.23,15.32,15.13,13.74,171.85,490.32,330,19.3,35,35.6,17.8,3.459265274,23.9,6.1,4.640803992,29.5,16.5,2.738536911,15.607966,14.6423345,0.303877685,35.6,24.4,1.657220126,25.6,16.1,2.515898913,29.5,8.4,3.414546999,15.58673348,14.45216613,0.349979032,36.7,21.7,4.740378275,28.3,16.1,2.19716238,23.4,7.4,4.192885079,14.45216613,13.05090319,0.423358069
2014,Mila,1,P54T94R,Mila_2014_1_5_P54T94R,114,15.28475279,4550.252309,5,5.4,124,179,226,262,28.89,30,29.87,29.69,18.14,17.71,18.56,21.35,22.36,18.23,15.32,15.13,13.74,171.85,490.32,330,19.3,34.1,35.6,17.8,3.459265274,23.9,6.1,4.640803992,29.5,16.5,2.738536911,15.607966,14.6423345,0.303877685,35.6,24.4,1.657220126,25.6,16.1,2.515898913,29.5,8.4,3.414546999,15.58673348,14.45216613,0.349979032,36.7,21.7,4.740378275,28.3,16.1,2.19716238,23.4,7.4,4.192885079,14.45216613,13.05090319,0.423358069
2014,Mila,1,P54T94R,Mila_2014_1_5_P54T94R,114,17.86809129,4230.680781,5,5.4,124,179,226,262,28.89,30,29.87,29.69,18.14,17.71,18.56,21.35,22.36,18.23,15.32,15.13,13.74,171.85,490.32,330,19.2,35.1,35.6,17.8,3.459265274,23.9,6.1,4.640803992,29.5,16.5,2.738536911,15.607966,14.6423345,0.303877685,35.6,24.4,1.657220126,25.6,16.1,2.515898913,29.5,8.4,3.414546999,15.58673348,14.45216613,0.349979032,36.7,21.7,4.740378275,28.3,16.1,2.19716238,23.4,7.4,4.192885079,14.45216613,13.05090319,0.423358069
2014,Mila,1,P54T94R,Mila_2014_1_5_P54T94R,114,25.18755038,3574.284536,5,5.4,124,179,226,262,28.89,30,29.87,29.69,18.14,17.71,18.56,21.35,22.36,18.23,15.32,15.13,13.74,171.85,490.32,330,19.2,35,35.6,17.8,3.459265274,23.9,6.1,4.640803992,29.5,16.5,2.738536911,15.607966,14.6423345,0.303877685,35.6,24.4,1.657220126,25.6,16.1,2.515898913,29.5,8.4,3.414546999,15.58673348,14.45216613,0.349979032,36.7,21.7,4.740378275,28.3,16.1,2.19716238,23.4,7.4,4.192885079,14.45216613,13.05090319,0.423358069
2014,Mila,2,P54T94R,Mila_2014_2_5_P54T94R,127,32.72228767,4115.346237,5,5.4,134,189,227,267,28.94,30.06,29.77,29.51,18.04,17.66,17.89,21.71,22.23,18.21,15.45,15,13.62,194.2,393.1,361.87,19.2,35.1,35.6,24.4,2.054007802,23.9,15,2.265144558,29.5,8.4,3.170896469,15.607966,14.96888324,0.187453432,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.502218965,28.3,13.3,2.52083755,23.4,7.4,3.983553078,14.41564548,12.8547056,0.470089586
2014,Mila,2,P54T94R,Mila_2014_2_5_P54T94R,127,29.49311454,4346.192312,5,5.4,134,189,227,267,28.94,30.06,29.77,29.51,18.04,17.66,17.89,21.71,22.23,18.21,15.45,15,13.62,194.2,393.1,361.87,19.5,34.4,35.6,24.4,2.054007802,23.9,15,2.265144558,29.5,8.4,3.170896469,15.607966,14.96888324,0.187453432,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.502218965,28.3,13.3,2.52083755,23.4,7.4,3.983553078,14.41564548,12.8547056,0.470089586
2014,Mila,2,P54T94R,Mila_2014_2_5_P54T94R,127,30.13894917,3879.605553,5,5.4,134,189,227,267,28.94,30.06,29.77,29.51,18.04,17.66,17.89,21.71,22.23,18.21,15.45,15,13.62,194.2,393.1,361.87,19.8,34.5,35.6,24.4,2.054007802,23.9,15,2.265144558,29.5,8.4,3.170896469,15.607966,14.96888324,0.187453432,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.502218965,28.3,13.3,2.52083755,23.4,7.4,3.983553078,14.41564548,12.8547056,0.470089586
2014,Mila,2,P54T94R,Mila_2014_2_5_P54T94R,127,31.86117483,3861.83361,5,5.4,134,189,227,267,28.94,30.06,29.77,29.51,18.04,17.66,17.89,21.71,22.23,18.21,15.45,15,13.62,194.2,393.1,361.87,19.3,35,35.6,24.4,2.054007802,23.9,15,2.265144558,29.5,8.4,3.170896469,15.607966,14.96888324,0.187453432,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.502218965,28.3,13.3,2.52083755,23.4,7.4,3.983553078,14.41564548,12.8547056,0.470089586
2014,Mila,3,P54T94R,Mila_2014_3_5_P54T94R,168,26.90977604,3439.347148,5,5.4,172,225,245,279,30.18,31.84,28.9,27.17,18.17,20.67,13.61,22.25,19.2,17.77,15.2,14.09,13.03,195.02,174,290.48,18.7,35.7,35.6,24.4,1.57688691,25.6,16.1,2.414942998,29.5,8.4,3.315807175,15.607966,14.48840823,0.350960137,36.1,21.7,4.99325259,24.4,17.2,1.809867135,22.4,7.7,4.522562485,14.48840823,13.72487638,0.237298874,36.7,22.8,3.211303565,28.3,13.3,2.758836072,23.4,7.4,3.328176123,13.72487638,12.39533925,0.401939479
2014,Mila,3,P54T94R,Mila_2014_3_5_P54T94R,168,29.92367096,2888.429098,5,5.4,172,225,245,279,30.18,31.84,28.9,27.17,18.17,20.67,13.61,22.25,19.2,17.77,15.2,14.09,13.03,195.02,174,290.48,18.1,36.8,35.6,24.4,1.57688691,25.6,16.1,2.414942998,29.5,8.4,3.315807175,15.607966,14.48840823,0.350960137,36.1,21.7,4.99325259,24.4,17.2,1.809867135,22.4,7.7,4.522562485,14.48840823,13.72487638,0.237298874,36.7,22.8,3.211303565,28.3,13.3,2.758836072,23.4,7.4,3.328176123,13.72487638,12.39533925,0.401939479
2014,Mila,3,P54T94R,Mila_2014_3_5_P54T94R,168,34.87506975,2688.348259,5,5.4,172,225,245,279,30.18,31.84,28.9,27.17,18.17,20.67,13.61,22.25,19.2,17.77,15.2,14.09,13.03,195.02,174,290.48,18.6,36.7,35.6,24.4,1.57688691,25.6,16.1,2.414942998,29.5,8.4,3.315807175,15.607966,14.48840823,0.350960137,36.1,21.7,4.99325259,24.4,17.2,1.809867135,22.4,7.7,4.522562485,14.48840823,13.72487638,0.237298874,36.7,22.8,3.211303565,28.3,13.3,2.758836072,23.4,7.4,3.328176123,13.72487638,12.39533925,0.401939479
2014,Mila,3,P54T94R,Mila_2014_3_5_P54T94R,168,36.166739,2735.414615,5,5.4,172,225,245,279,30.18,31.84,28.9,27.17,18.17,20.67,13.61,22.25,19.2,17.77,15.2,14.09,13.03,195.02,174,290.48,18.6,36.4,35.6,24.4,1.57688691,25.6,16.1,2.414942998,29.5,8.4,3.315807175,15.607966,14.48840823,0.350960137,36.1,21.7,4.99325259,24.4,17.2,1.809867135,22.4,7.7,4.522562485,14.48840823,13.72487638,0.237298874,36.7,22.8,3.211303565,28.3,13.3,2.758836072,23.4,7.4,3.328176123,13.72487638,12.39533925,0.401939479
2014,Mila,4,P54T94R,Mila_2014_4_5_P54T94R,184,26.69449783,2991.954332,5,5.4,187,234,253,288,30.3,32.08,27.84,25.53,18.12,20.32,12.82,21.85,18.84,16.11,14.91,13.76,12.71,135.87,150.24,270.63,18.7,35.5,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,2.952122341,22.8,16.1,2.134552831,23.4,15,2.08884254,14.153311,13.40758901,0.232482982,36.1,21.7,3.559061763,28.3,10,3.685927765,23.4,7.4,3.101831256,13.40758901,12.06682472,0.404931767
2014,Mila,4,P54T94R,Mila_2014_4_5_P54T94R,184,25.18755038,2570.438247,5,5.4,187,234,253,288,30.3,32.08,27.84,25.53,18.12,20.32,12.82,21.85,18.84,16.11,14.91,13.76,12.71,135.87,150.24,270.63,18.8,35.5,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,2.952122341,22.8,16.1,2.134552831,23.4,15,2.08884254,14.153311,13.40758901,0.232482982,36.1,21.7,3.559061763,28.3,10,3.685927765,23.4,7.4,3.101831256,13.40758901,12.06682472,0.404931767
2014,Mila,4,P54T94R,Mila_2014_4_5_P54T94R,184,32.50700946,3174.092343,5,5.4,187,234,253,288,30.3,32.08,27.84,25.53,18.12,20.32,12.82,21.85,18.84,16.11,14.91,13.76,12.71,135.87,150.24,270.63,18.8,35.1,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,2.952122341,22.8,16.1,2.134552831,23.4,15,2.08884254,14.153311,13.40758901,0.232482982,36.1,21.7,3.559061763,28.3,10,3.685927765,23.4,7.4,3.101831256,13.40758901,12.06682472,0.404931767
2014,Mila,4,P54T94R,Mila_2014_4_5_P54T94R,184,28.4167235,2955.183741,5,5.4,187,234,253,288,30.3,32.08,27.84,25.53,18.12,20.32,12.82,21.85,18.84,16.11,14.91,13.76,12.71,135.87,150.24,270.63,19.2,34.3,35.6,21.7,3.479032942,25.6,17.8,2.111199451,26,7.7,4.144631985,15.50634338,14.153311,0.413209053,36.7,23.9,2.952122341,22.8,16.1,2.134552831,23.4,15,2.08884254,14.153311,13.40758901,0.232482982,36.1,21.7,3.559061763,28.3,10,3.685927765,23.4,7.4,3.101831256,13.40758901,12.06682472,0.404931767
2013,Mila,1,P5711RY,Mila_2013_1_5_P5711RY,112,25.833385,4157.252866,5,5.7,125,185,224,254,30.83,32.9,32.58,32.17,19.47,22.49,20.8,21.95,20.49,18.46,15.35,15.09,13.94,262.83,392.53,278.55,19.9,32.5,35.6,17.8,3.189064306,23.9,6.1,4.140918037,29.5,16.5,2.736571785,15.607966,14.67684609,0.287199723,35.6,24.4,1.634074269,25.6,17.8,2.196440886,26,8.4,3.215123517,15.53188024,14.5243579,0.308660747,36.7,21.7,4.773799461,28.3,16.1,2.433202235,23.4,7.7,4.07026194,14.5243579,13.36785293,0.35181735
2013,Mila,1,P5711RY,Mila_2013_1_5_P5711RY,112,30.78478379,3802.551822,5,5.7,125,185,224,254,30.83,32.9,32.58,32.17,19.47,22.49,20.8,21.95,20.49,18.46,15.35,15.09,13.94,262.83,392.53,278.55,19.6,33.8,35.6,17.8,3.189064306,23.9,6.1,4.140918037,29.5,16.5,2.736571785,15.607966,14.67684609,0.287199723,35.6,24.4,1.634074269,25.6,17.8,2.196440886,26,8.4,3.215123517,15.53188024,14.5243579,0.308660747,36.7,21.7,4.773799461,28.3,16.1,2.433202235,23.4,7.7,4.07026194,14.5243579,13.36785293,0.35181735
2013,Mila,1,P5711RY,Mila_2013_1_5_P5711RY,112,27.12505425,4118.543759,5,5.7,125,185,224,254,30.83,32.9,32.58,32.17,19.47,22.49,20.8,21.95,20.49,18.46,15.35,15.09,13.94,262.83,392.53,278.55,19.6,33.4,35.6,17.8,3.189064306,23.9,6.1,4.140918037,29.5,16.5,2.736571785,15.607966,14.67684609,0.287199723,35.6,24.4,1.634074269,25.6,17.8,2.196440886,26,8.4,3.215123517,15.53188024,14.5243579,0.308660747,36.7,21.7,4.773799461,28.3,16.1,2.433202235,23.4,7.7,4.07026194,14.5243579,13.36785293,0.35181735
2013,Mila,1,P5711RY,Mila_2013_1_5_P5711RY,112,31.000062,3687.497414,5,5.7,125,185,224,254,30.83,32.9,32.58,32.17,19.47,22.49,20.8,21.95,20.49,18.46,15.35,15.09,13.94,262.83,392.53,278.55,19.2,33.9,35.6,17.8,3.189064306,23.9,6.1,4.140918037,29.5,16.5,2.736571785,15.607966,14.67684609,0.287199723,35.6,24.4,1.634074269,25.6,17.8,2.196440886,26,8.4,3.215123517,15.53188024,14.5243579,0.308660747,36.7,21.7,4.773799461,28.3,16.1,2.433202235,23.4,7.7,4.07026194,14.5243579,13.36785293,0.35181735
2013,Mila,2,P5711RY,Mila_2013_2_5_P5711RY,129,24.97227217,3633.396454,5,5.7,137,192,224,258,31.99,32.95,32.67,32.42,21.03,22.52,20.59,21.72,20.47,18.64,15.47,15.01,13.86,253.4,318.68,315.39,20,31.9,35.6,24.4,2.024598726,25,16.1,2.193194166,29.5,8.4,3.160292913,15.607966,15.05754248,0.155199439,35,31.7,0.812928209,25.6,17.8,2.143003061,26,15.8,2.504964767,15.4274039,14.5243579,0.27629944,36.7,21.7,4.546270057,28.3,16.1,2.378697476,23.4,7.7,3.855560211,14.5243579,13.20907445,0.398236215
2013,Mila,2,P5711RY,Mila_2013_2_5_P5711RY,129,33.5834005,3709.977332,5,5.7,137,192,224,258,31.99,32.95,32.67,32.42,21.03,22.52,20.59,21.72,20.47,18.64,15.47,15.01,13.86,253.4,318.68,315.39,20.1,33.3,35.6,24.4,2.024598726,25,16.1,2.193194166,29.5,8.4,3.160292913,15.607966,15.05754248,0.155199439,35,31.7,0.812928209,25.6,17.8,2.143003061,26,15.8,2.504964767,15.4274039,14.5243579,0.27629944,36.7,21.7,4.546270057,28.3,16.1,2.378697476,23.4,7.7,3.855560211,14.5243579,13.20907445,0.398236215
2013,Mila,2,P5711RY,Mila_2013_2_5_P5711RY,129,31.43061842,4182.449854,5,5.7,137,192,224,258,31.99,32.95,32.67,32.42,21.03,22.52,20.59,21.72,20.47,18.64,15.47,15.01,13.86,253.4,318.68,315.39,19.3,35.2,35.6,24.4,2.024598726,25,16.1,2.193194166,29.5,8.4,3.160292913,15.607966,15.05754248,0.155199439,35,31.7,0.812928209,25.6,17.8,2.143003061,26,15.8,2.504964767,15.4274039,14.5243579,0.27629944,36.7,21.7,4.546270057,28.3,16.1,2.378697476,23.4,7.7,3.855560211,14.5243579,13.20907445,0.398236215
2013,Mila,2,P5711RY,Mila_2013_2_5_P5711RY,129,31.64589663,4021.052664,5,5.7,137,192,224,258,31.99,32.95,32.67,32.42,21.03,22.52,20.59,21.72,20.47,18.64,15.47,15.01,13.86,253.4,318.68,315.39,19.5,36.4,35.6,24.4,2.024598726,25,16.1,2.193194166,29.5,8.4,3.160292913,15.607966,15.05754248,0.155199439,35,31.7,0.812928209,25.6,17.8,2.143003061,26,15.8,2.504964767,15.4274039,14.5243579,0.27629944,36.7,21.7,4.546270057,28.3,16.1,2.378697476,23.4,7.7,3.855560211,14.5243579,13.20907445,0.398236215
2013,Mila,3,P5711RY,Mila_2013_3_5_P5711RY,156,34.22923513,3849.664197,5,5.7,163,209,234,270,32.67,31.13,32.41,33.3,21.16,22.8,20.01,22.17,17.28,18.89,15.44,14.59,13.43,176.01,201.08,336.56,19.4,35.4,35.6,24.4,1.822576578,25,16.1,2.17000194,29.5,8.4,3.056265459,15.607966,15.01836656,0.18232951,35,21.7,4.166791793,25.6,18.9,2.148734869,22.7,7.7,3.805083644,15.01836656,14.153311,0.265843276,36.7,22.8,3.061001426,28.3,13.3,2.797862226,23.4,7.4,2.930055499,14.153311,12.73810971,0.427221681
2013,Mila,3,P5711RY,Mila_2013_3_5_P5711RY,156,35.09034796,3590.461606,5,5.7,163,209,234,270,32.67,31.13,32.41,33.3,21.16,22.8,20.01,22.17,17.28,18.89,15.44,14.59,13.43,176.01,201.08,336.56,19.4,35.6,35.6,24.4,1.822576578,25,16.1,2.17000194,29.5,8.4,3.056265459,15.607966,15.01836656,0.18232951,35,21.7,4.166791793,25.6,18.9,2.148734869,22.7,7.7,3.805083644,15.01836656,14.153311,0.265843276,36.7,22.8,3.061001426,28.3,13.3,2.797862226,23.4,7.4,2.930055499,14.153311,12.73810971,0.427221681
2013,Mila,3,P5711RY,Mila_2013_3_5_P5711RY,156,36.59729542,3137.557854,5,5.7,163,209,234,270,32.67,31.13,32.41,33.3,21.16,22.8,20.01,22.17,17.28,18.89,15.44,14.59,13.43,176.01,201.08,336.56,19.3,36,35.6,24.4,1.822576578,25,16.1,2.17000194,29.5,8.4,3.056265459,15.607966,15.01836656,0.18232951,35,21.7,4.166791793,25.6,18.9,2.148734869,22.7,7.7,3.805083644,15.01836656,14.153311,0.265843276,36.7,22.8,3.061001426,28.3,13.3,2.797862226,23.4,7.4,2.930055499,14.153311,12.73810971,0.427221681
2013,Mila,3,P5711RY,Mila_2013_3_5_P5711RY,156,31.000062,2997.242376,5,5.7,163,209,234,270,32.67,31.13,32.41,33.3,21.16,22.8,20.01,22.17,17.28,18.89,15.44,14.59,13.43,176.01,201.08,336.56,18.7,34.4,35.6,24.4,1.822576578,25,16.1,2.17000194,29.5,8.4,3.056265459,15.607966,15.01836656,0.18232951,35,21.7,4.166791793,25.6,18.9,2.148734869,22.7,7.7,3.805083644,15.01836656,14.153311,0.265843276,36.7,22.8,3.061001426,28.3,13.3,2.797862226,23.4,7.4,2.930055499,14.153311,12.73810971,0.427221681
2013,Mila,4,P5711RY,Mila_2013_4_5_P5711RY,176,32.93756588,2775.690016,5,5.7,183,222,244,273,32.86,31.46,32.19,32.74,22.18,21.16,19.79,20.85,18.07,17.84,15.14,14.17,13.17,108.73,172.23,251.03,19.1,34.6,35.6,24.4,1.667977049,25.6,17.2,2.398845876,26,8.4,3.273322628,15.55383712,14.59532324,0.294268094,35,21.7,4.683720017,25,17.2,2.09468554,22.4,7.7,4.258773785,14.59532324,13.76433845,0.256776408,36.7,22.8,3.437930746,28.3,13.3,2.888709691,23.4,7.4,3.221129951,13.76433845,12.62256765,0.347388819
2013,Mila,4,P5711RY,Mila_2013_4_5_P5711RY,176,32.93756588,2971.010923,5,5.7,183,222,244,273,32.86,31.46,32.19,32.74,22.18,21.16,19.79,20.85,18.07,17.84,15.14,14.17,13.17,108.73,172.23,251.03,19.7,33.2,35.6,24.4,1.667977049,25.6,17.2,2.398845876,26,8.4,3.273322628,15.55383712,14.59532324,0.294268094,35,21.7,4.683720017,25,17.2,2.09468554,22.4,7.7,4.258773785,14.59532324,13.76433845,0.256776408,36.7,22.8,3.437930746,28.3,13.3,2.888709691,23.4,7.4,3.221129951,13.76433845,12.62256765,0.347388819
2013,Mila,4,P5711RY,Mila_2013_4_5_P5711RY,176,31.43061842,3305.147182,5,5.7,183,222,244,273,32.86,31.46,32.19,32.74,22.18,21.16,19.79,20.85,18.07,17.84,15.14,14.17,13.17,108.73,172.23,251.03,19.1,34,35.6,24.4,1.667977049,25.6,17.2,2.398845876,26,8.4,3.273322628,15.55383712,14.59532324,0.294268094,35,21.7,4.683720017,25,17.2,2.09468554,22.4,7.7,4.258773785,14.59532324,13.76433845,0.256776408,36.7,22.8,3.437930746,28.3,13.3,2.888709691,23.4,7.4,3.221129951,13.76433845,12.62256765,0.347388819
2013,Mila,4,P5711RY,Mila_2013_4_5_P5711RY,176,28.84727992,3025.094185,5,5.7,183,222,244,273,32.86,31.46,32.19,32.74,22.18,21.16,19.79,20.85,18.07,17.84,15.14,14.17,13.17,108.73,172.23,251.03,18.8,35,35.6,24.4,1.667977049,25.6,17.2,2.398845876,26,8.4,3.273322628,15.55383712,14.59532324,0.294268094,35,21.7,4.683720017,25,17.2,2.09468554,22.4,7.7,4.258773785,14.59532324,13.76433845,0.256776408,36.7,22.8,3.437930746,28.3,13.3,2.888709691,23.4,7.4,3.221129951,13.76433845,12.62256765,0.347388819
2014,Mila,1,P5711RY,Mila_2014_1_5_P5711RY,114,8.826406542,4788.855301,5,5.7,123,172,226,264,28.54,30.12,29.95,29.7,17.65,18.09,18.49,21.39,22.24,18.18,15.26,15.19,13.7,118.43,544.1,346.56,19.8,34.3,33.3,17.8,3.54281394,23.9,6.1,4.917524265,27.4,16.5,2.564547141,15.607966,14.60746735,0.312985391,35.6,24.4,1.587009555,25.6,16.1,2.39272607,29.5,8.4,3.28526247,15.607966,14.45216613,0.362352799,36.7,21.7,4.636036455,28.3,16.1,2.189904453,23.4,7.4,4.101762236,14.45216613,12.9721823,0.446406473
2014,Mila,1,P5711RY,Mila_2014_1_5_P5711RY,114,10.11807579,3870.377813,5,5.7,123,172,226,264,28.54,30.12,29.95,29.7,17.65,18.09,18.49,21.39,22.24,18.18,15.26,15.19,13.7,118.43,544.1,346.56,19.8,32.3,33.3,17.8,3.54281394,23.9,6.1,4.917524265,27.4,16.5,2.564547141,15.607966,14.60746735,0.312985391,35.6,24.4,1.587009555,25.6,16.1,2.39272607,29.5,8.4,3.28526247,15.607966,14.45216613,0.362352799,36.7,21.7,4.636036455,28.3,16.1,2.189904453,23.4,7.4,4.101762236,14.45216613,12.9721823,0.446406473
2014,Mila,1,P5711RY,Mila_2014_1_5_P5711RY,114,6.888902667,2806.001944,5,5.7,123,172,226,264,28.54,30.12,29.95,29.7,17.65,18.09,18.49,21.39,22.24,18.18,15.26,15.19,13.7,118.43,544.1,346.56,19.9,33.5,33.3,17.8,3.54281394,23.9,6.1,4.917524265,27.4,16.5,2.564547141,15.607966,14.60746735,0.312985391,35.6,24.4,1.587009555,25.6,16.1,2.39272607,29.5,8.4,3.28526247,15.607966,14.45216613,0.362352799,36.7,21.7,4.636036455,28.3,16.1,2.189904453,23.4,7.4,4.101762236,14.45216613,12.9721823,0.446406473
2014,Mila,1,P5711RY,Mila_2014_1_5_P5711RY,114,26.69449783,4476.930835,5,5.7,123,172,226,264,28.54,30.12,29.95,29.7,17.65,18.09,18.49,21.39,22.24,18.18,15.26,15.19,13.7,118.43,544.1,346.56,20.1,33.5,33.3,17.8,3.54281394,23.9,6.1,4.917524265,27.4,16.5,2.564547141,15.607966,14.60746735,0.312985391,35.6,24.4,1.587009555,25.6,16.1,2.39272607,29.5,8.4,3.28526247,15.607966,14.45216613,0.362352799,36.7,21.7,4.636036455,28.3,16.1,2.189904453,23.4,7.4,4.101762236,14.45216613,12.9721823,0.446406473
2014,Mila,2,P5711RY,Mila_2014_2_5_P5711RY,127,36.166739,4393.429553,5,5.7,133,189,227,266,28.95,30.06,29.83,29.61,17.96,17.66,18.12,21.77,22.23,18.18,15.44,15,13.64,194.58,393.1,352.26,20,33.3,35.6,23.9,2.274888799,23.9,14.4,2.392851719,29.5,8.4,3.153802852,15.607966,14.93827719,0.197147697,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.558867803,28.3,13.3,2.532881201,23.4,7.4,4.032253776,14.41564548,12.89377521,0.458640143
2014,Mila,2,P5711RY,Mila_2014_2_5_P5711RY,127,32.72228767,4335.71956,5,5.7,133,189,227,266,28.95,30.06,29.83,29.61,17.96,17.66,18.12,21.77,22.23,18.18,15.44,15,13.64,194.58,393.1,352.26,19.8,33.4,35.6,23.9,2.274888799,23.9,14.4,2.392851719,29.5,8.4,3.153802852,15.607966,14.93827719,0.197147697,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.558867803,28.3,13.3,2.532881201,23.4,7.4,4.032253776,14.41564548,12.89377521,0.458640143
2014,Mila,2,P5711RY,Mila_2014_2_5_P5711RY,127,35.30562617,4111.342667,5,5.7,133,189,227,266,28.95,30.06,29.83,29.61,17.96,17.66,18.12,21.77,22.23,18.18,15.44,15,13.64,194.58,393.1,352.26,20.1,32.9,35.6,23.9,2.274888799,23.9,14.4,2.392851719,29.5,8.4,3.153802852,15.607966,14.93827719,0.197147697,35.6,23.9,2.249996251,25.6,17.8,2.1014968,26,8.4,3.233497499,15.4773091,14.41564548,0.324260001,36.7,21.7,4.558867803,28.3,13.3,2.532881201,23.4,7.4,4.032253776,14.41564548,12.89377521,0.458640143
